,region,type,posting_date,count
9818,chicago,wagon,2021-04-30 00:00:00+00:00,14
61455,western IL,sedan,2021-04-30 00:00:00+00:00,1
6284,boston,truck,2021-04-30 00:00:00+00:00,18
42575,orlando,coupe,2021-04-30 00:00:00+00:00,16
34711,mattoon-charleston,sedan,2021-04-30 00:00:00+00:00,1
49298,san marcos,pickup,2021-04-30 00:00:00+00:00,4
34687,mattoon-charleston,pickup,2021-04-30 00:00:00+00:00,3
44323,poconos,coupe,2021-04-30 00:00:00+00:00,1
52342,south coast,other,2021-04-30 00:00:00+00:00,4
42400,oregon coast,coupe,2021-04-30 00:00:00+00:00,1
38414,nashville,mini-van,2021-04-30 00:00:00+00:00,2
39356,new york city,truck,2021-04-30 00:00:00+00:00,7
9779,chicago,offroad,2021-04-30 00:00:00+00:00,1
7466,buffalo,sedan,2021-04-30 00:00:00+00:00,35
63614,worcester / central MA,other,2021-04-30 00:00:00+00:00,9
9848,chico,SUV,2021-04-30 00:00:00+00:00,12
42336,orange county,wagon,2021-04-30 00:00:00+00:00,13
42599,orlando,mini-van,2021-04-30 00:00:00+00:00,2
6300,boston,wagon,2021-04-30 00:00:00+00:00,8
42555,orlando,bus,2021-04-30 00:00:00+00:00,1
3969,baton rouge,convertible,2021-04-30 00:00:00+00:00,1
9811,chicago,van,2021-04-30 00:00:00+00:00,11
61519,western KY,pickup,2021-04-30 00:00:00+00:00,4
62726,williamsport,pickup,2021-04-30 00:00:00+00:00,6
39350,new york city,sedan,2021-04-30 00:00:00+00:00,294
42564,orlando,convertible,2021-04-30 00:00:00+00:00,5
9772,chicago,mini-van,2021-04-30 00:00:00+00:00,14
42587,orlando,hatchback,2021-04-30 00:00:00+00:00,11
62755,williamsport,sedan,2021-04-30 00:00:00+00:00,3
3990,baton rouge,coupe,2021-04-30 00:00:00+00:00,1
62386,wichita,pickup,2021-04-30 00:00:00+00:00,22
49284,san marcos,other,2021-04-30 00:00:00+00:00,2
4031,baton rouge,other,2021-04-30 00:00:00+00:00,1
63583,worcester / central MA,mini-van,2021-04-30 00:00:00+00:00,1
4167,battle creek,coupe,2021-04-30 00:00:00+00:00,2
3042,augusta,SUV,2021-04-30 00:00:00+00:00,2
43689,philadelphia,bus,2021-04-30 00:00:00+00:00,1
42367,oregon coast,SUV,2021-04-30 00:00:00+00:00,8
51073,sheboygan,pickup,2021-04-30 00:00:00+00:00,5
38401,nashville,hatchback,2021-04-30 00:00:00+00:00,7
38386,nashville,coupe,2021-04-30 00:00:00+00:00,14
34747,mcallen / edinburg,SUV,2021-04-30 00:00:00+00:00,10
44310,poconos,convertible,2021-04-30 00:00:00+00:00,1
2443,asheville,sedan,2021-04-30 00:00:00+00:00,20
38372,nashville,convertible,2021-04-30 00:00:00+00:00,5
38507,nashville,wagon,2021-04-30 00:00:00+00:00,7
42509,oregon coast,truck,2021-04-30 00:00:00+00:00,3
39338,new york city,other,2021-04-30 00:00:00+00:00,63
48246,salem,SUV,2021-04-30 00:00:00+00:00,44
43678,philadelphia,SUV,2021-04-30 00:00:00+00:00,39
6268,boston,pickup,2021-04-30 00:00:00+00:00,34
6418,boulder,other,2021-04-30 00:00:00+00:00,10
3090,augusta,hatchback,2021-04-30 00:00:00+00:00,1
42311,orange county,sedan,2021-04-30 00:00:00+00:00,169
7541,buffalo,wagon,2021-04-30 00:00:00+00:00,2
52306,south coast,coupe,2021-04-30 00:00:00+00:00,1
38481,nashville,truck,2021-04-30 00:00:00+00:00,17
42651,orlando,truck,2021-04-30 00:00:00+00:00,20
7435,buffalo,pickup,2021-04-30 00:00:00+00:00,8
3909,baltimore,van,2021-04-30 00:00:00+00:00,4
4125,baton rouge,wagon,2021-04-30 00:00:00+00:00,1
34421,mansfield,other,2021-04-30 00:00:00+00:00,1
9759,chicago,coupe,2021-04-30 00:00:00+00:00,29
50618,savannah / hinesville,van,2021-04-30 00:00:00+00:00,2
34402,mansfield,mini-van,2021-04-30 00:00:00+00:00,1
52366,south coast,pickup,2021-04-30 00:00:00+00:00,3
42663,orlando,van,2021-04-30 00:00:00+00:00,8
35018,meadville,sedan,2021-04-30 00:00:00+00:00,2
39367,new york city,wagon,2021-04-30 00:00:00+00:00,23
7329,buffalo,coupe,2021-04-30 00:00:00+00:00,4
63542,worcester / central MA,coupe,2021-04-30 00:00:00+00:00,5
42674,orlando,wagon,2021-04-30 00:00:00+00:00,16
43632,peoria,sedan,2021-04-30 00:00:00+00:00,3
38434,nashville,other,2021-04-30 00:00:00+00:00,23
4115,baton rouge,van,2021-04-30 00:00:00+00:00,2
49226,san luis obispo,wagon,2021-04-30 00:00:00+00:00,2
3886,baltimore,truck,2021-04-30 00:00:00+00:00,11
9981,chico,pickup,2021-04-30 00:00:00+00:00,9
42487,oregon coast,sedan,2021-04-30 00:00:00+00:00,12
39336,new york city,offroad,2021-04-30 00:00:00+00:00,2
35054,medford-ashland,SUV,2021-04-30 00:00:00+00:00,27
1873,annapolis,SUV,2021-04-30 00:00:00+00:00,2
9752,chicago,convertible,2021-04-30 00:00:00+00:00,8
34822,mcallen / edinburg,other,2021-04-30 00:00:00+00:00,1
9797,chicago,sedan,2021-04-30 00:00:00+00:00,261
4102,baton rouge,truck,2021-04-30 00:00:00+00:00,2
52498,south florida,SUV,2021-04-30 00:00:00+00:00,123
49420,sandusky,pickup,2021-04-30 00:00:00+00:00,1
1782,ann arbor,sedan,2021-04-30 00:00:00+00:00,21
42458,oregon coast,pickup,2021-04-30 00:00:00+00:00,6
39489,norfolk / hampton roads,hatchback,2021-04-30 00:00:00+00:00,5
48798,san antonio,convertible,2021-04-30 00:00:00+00:00,2
34903,mcallen / edinburg,truck,2021-04-30 00:00:00+00:00,4
61480,western KY,SUV,2021-04-30 00:00:00+00:00,2
34996,meadville,pickup,2021-04-30 00:00:00+00:00,4
44836,prescott,sedan,2021-04-30 00:00:00+00:00,8
9952,chico,other,2021-04-30 00:00:00+00:00,5
51045,sheboygan,hatchback,2021-04-30 00:00:00+00:00,1
34470,mansfield,sedan,2021-04-30 00:00:00+00:00,4
49244,san marcos,SUV,2021-04-30 00:00:00+00:00,1
3934,baltimore,wagon,2021-04-30 00:00:00+00:00,2
4086,baton rouge,sedan,2021-04-30 00:00:00+00:00,20
38494,nashville,van,2021-04-30 00:00:00+00:00,3
42639,orlando,sedan,2021-04-30 00:00:00+00:00,154
6391,boulder,hatchback,2021-04-30 00:00:00+00:00,1
44805,prescott,pickup,2021-04-30 00:00:00+00:00,4
63953,yakima,SUV,2021-04-30 00:00:00+00:00,6
34772,mcallen / edinburg,coupe,2021-04-30 00:00:00+00:00,3
52473,south dakota,pickup,2021-04-30 00:00:00+00:00,4
42627,orlando,pickup,2021-04-30 00:00:00+00:00,41
49402,sandusky,other,2021-04-30 00:00:00+00:00,3
61412,west virginia (old),pickup,2021-04-30 00:00:00+00:00,1
9804,chicago,truck,2021-04-30 00:00:00+00:00,12
42319,orange county,truck,2021-04-30 00:00:00+00:00,25
9928,chico,offroad,2021-04-30 00:00:00+00:00,2
38422,nashville,offroad,2021-04-30 00:00:00+00:00,1
49325,san marcos,sedan,2021-04-30 00:00:00+00:00,1
48480,salina,hatchback,2021-04-30 00:00:00+00:00,1
34440,mansfield,pickup,2021-04-30 00:00:00+00:00,1
4217,battle creek,pickup,2021-04-30 00:00:00+00:00,6
44085,pittsburgh,other,2021-04-30 00:00:00+00:00,24
39344,new york city,pickup,2021-04-30 00:00:00+00:00,50
2651,ashtabula,sedan,2021-04-30 00:00:00+00:00,4
25796,inland empire,coupe,2021-05-01 00:00:00+00:00,33
6707,bozeman,SUV,2021-05-01 00:00:00+00:00,8
40193,northeast SD,pickup,2021-05-01 00:00:00+00:00,1
47719,rockford,other,2021-05-01 00:00:00+00:00,1
40195,northeast SD,sedan,2021-05-01 00:00:00+00:00,1
64806,yuba-sutter,van,2021-05-01 00:00:00+00:00,3
39368,new york city,wagon,2021-05-01 00:00:00+00:00,22
50227,sarasota-bradenton,coupe,2021-05-01 00:00:00+00:00,8
5917,bloomington-normal,pickup,2021-05-01 00:00:00+00:00,3
2782,athens,other,2021-05-01 00:00:00+00:00,5
5963,boise,SUV,2021-05-01 00:00:00+00:00,56
24679,houston,van,2021-05-01 00:00:00+00:00,15
17087,eugene,convertible,2021-05-01 00:00:00+00:00,1
50489,savannah / hinesville,coupe,2021-05-01 00:00:00+00:00,1
25571,indianapolis,coupe,2021-05-01 00:00:00+00:00,2
5983,boise,coupe,2021-05-01 00:00:00+00:00,12
26346,jackson,truck,2021-05-01 00:00:00+00:00,2
39030,new orleans,mini-van,2021-05-01 00:00:00+00:00,1
62972,wilmington,truck,2021-05-01 00:00:00+00:00,5
47612,rockford,SUV,2021-05-01 00:00:00+00:00,6
700,albany,van,2021-05-01 00:00:00+00:00,5
62808,wilmington,SUV,2021-05-01 00:00:00+00:00,10
50253,sarasota-bradenton,hatchback,2021-05-01 00:00:00+00:00,2
59040,tyler / east TX,truck,2021-05-01 00:00:00+00:00,3
15852,eastern panhandle,SUV,2021-05-01 00:00:00+00:00,1
2585,ashtabula,hatchback,2021-05-01 00:00:00+00:00,1
55762,stockton,SUV,2021-05-01 00:00:00+00:00,51
46421,reno / tahoe,wagon,2021-05-01 00:00:00+00:00,6
40213,northern WI,SUV,2021-05-01 00:00:00+00:00,1
26317,jackson,sedan,2021-05-01 00:00:00+00:00,30
50735,scranton / wilkes-barre,bus,2021-05-01 00:00:00+00:00,1
39032,new orleans,offroad,2021-05-01 00:00:00+00:00,1
5974,boise,convertible,2021-05-01 00:00:00+00:00,2
39664,norfolk / hampton roads,van,2021-05-01 00:00:00+00:00,2
25804,inland empire,hatchback,2021-05-01 00:00:00+00:00,24
24614,houston,SUV,2021-05-01 00:00:00+00:00,84
24766,hudson valley,coupe,2021-05-01 00:00:00+00:00,6
59102,upper peninsula,other,2021-05-01 00:00:00+00:00,1
39051,new orleans,other,2021-05-01 00:00:00+00:00,2
25600,indianapolis,hatchback,2021-05-01 00:00:00+00:00,2
44135,pittsburgh,sedan,2021-05-01 00:00:00+00:00,65
17106,eugene,coupe,2021-05-01 00:00:00+00:00,13
39399,norfolk / hampton roads,SUV,2021-05-01 00:00:00+00:00,19
6677,bowling green,van,2021-05-01 00:00:00+00:00,1
47679,rockford,hatchback,2021-05-01 00:00:00+00:00,1
39635,norfolk / hampton roads,truck,2021-05-01 00:00:00+00:00,6
50748,scranton / wilkes-barre,convertible,2021-05-01 00:00:00+00:00,1
17068,eugene,SUV,2021-05-01 00:00:00+00:00,56
24685,houston,wagon,2021-05-01 00:00:00+00:00,10
16519,el paso,pickup,2021-05-01 00:00:00+00:00,6
24716,hudson valley,SUV,2021-05-01 00:00:00+00:00,17
56036,syracuse,SUV,2021-05-01 00:00:00+00:00,2
39078,new orleans,pickup,2021-05-01 00:00:00+00:00,3
55766,stockton,bus,2021-05-01 00:00:00+00:00,1
16327,eau claire,truck,2021-05-01 00:00:00+00:00,3
17153,eugene,other,2021-05-01 00:00:00+00:00,10
6285,boston,truck,2021-05-01 00:00:00+00:00,13
38896,new haven,truck,2021-05-01 00:00:00+00:00,4
24629,houston,coupe,2021-05-01 00:00:00+00:00,22
55397,"st louis, MO",van,2021-05-01 00:00:00+00:00,2
59282,utica-rome-oneida,pickup,2021-05-01 00:00:00+00:00,3
17210,eugene,truck,2021-05-01 00:00:00+00:00,30
6810,bozeman,sedan,2021-05-01 00:00:00+00:00,4
59077,upper peninsula,SUV,2021-05-01 00:00:00+00:00,1
55699,stillwater,pickup,2021-05-01 00:00:00+00:00,4
6261,boston,other,2021-05-01 00:00:00+00:00,27
25701,indianapolis,sedan,2021-05-01 00:00:00+00:00,36
46314,reno / tahoe,hatchback,2021-05-01 00:00:00+00:00,8
44060,pittsburgh,mini-van,2021-05-01 00:00:00+00:00,2
50174,sarasota-bradenton,SUV,2021-05-01 00:00:00+00:00,21
43928,phoenix,truck,2021-05-01 00:00:00+00:00,5
24636,houston,hatchback,2021-05-01 00:00:00+00:00,10
5786,bloomington,pickup,2021-05-01 00:00:00+00:00,2
38934,new haven,wagon,2021-05-01 00:00:00+00:00,3
58789,twin tiers NY/PA,coupe,2021-05-01 00:00:00+00:00,1
26480,jacksonville,hatchback,2021-05-01 00:00:00+00:00,3
6780,bozeman,pickup,2021-05-01 00:00:00+00:00,8
17191,eugene,sedan,2021-05-01 00:00:00+00:00,121
56120,syracuse,mini-van,2021-05-01 00:00:00+00:00,1
6762,bozeman,other,2021-05-01 00:00:00+00:00,2
6751,bozeman,mini-van,2021-05-01 00:00:00+00:00,1
5814,bloomington,sedan,2021-05-01 00:00:00+00:00,3
64092,yakima,sedan,2021-05-01 00:00:00+00:00,18
39460,norfolk / hampton roads,coupe,2021-05-01 00:00:00+00:00,7
39548,norfolk / hampton roads,other,2021-05-01 00:00:00+00:00,7
16448,el paso,hatchback,2021-05-01 00:00:00+00:00,3
15722,eastern kentucky,SUV,2021-05-01 00:00:00+00:00,1
6839,bozeman,truck,2021-05-01 00:00:00+00:00,2
50800,scranton / wilkes-barre,hatchback,2021-05-01 00:00:00+00:00,2
16419,el paso,coupe,2021-05-01 00:00:00+00:00,3
725,albany,wagon,2021-05-01 00:00:00+00:00,10
63042,winchester,SUV,2021-05-01 00:00:00+00:00,2
25732,indianapolis,truck,2021-05-01 00:00:00+00:00,5
17241,eugene,wagon,2021-05-01 00:00:00+00:00,17
56146,syracuse,other,2021-05-01 00:00:00+00:00,3
40428,northern michigan,sedan,2021-05-01 00:00:00+00:00,10
50537,savannah / hinesville,other,2021-05-01 00:00:00+00:00,1
46171,redding,sedan,2021-05-01 00:00:00+00:00,72
39515,norfolk / hampton roads,mini-van,2021-05-01 00:00:00+00:00,1
44159,pittsburgh,truck,2021-05-01 00:00:00+00:00,8
24619,houston,bus,2021-05-01 00:00:00+00:00,1
25769,indianapolis,wagon,2021-05-01 00:00:00+00:00,3
16390,el paso,convertible,2021-05-01 00:00:00+00:00,1
15756,eastern kentucky,other,2021-05-01 00:00:00+00:00,2
26499,jacksonville,mini-van,2021-05-01 00:00:00+00:00,3
24622,houston,convertible,2021-05-01 00:00:00+00:00,9
2652,ashtabula,sedan,2021-05-01 00:00:00+00:00,2
46452,rhode island,SUV,2021-05-01 00:00:00+00:00,16
17226,eugene,van,2021-05-01 00:00:00+00:00,2
39520,norfolk / hampton roads,offroad,2021-05-01 00:00:00+00:00,1
5770,bloomington,other,2021-05-01 00:00:00+00:00,1
6269,boston,pickup,2021-05-01 00:00:00+00:00,73
59261,utica-rome-oneida,other,2021-05-01 00:00:00+00:00,2
24643,houston,mini-van,2021-05-01 00:00:00+00:00,2
55412,"st louis, MO",wagon,2021-05-01 00:00:00+00:00,5
39430,norfolk / hampton roads,convertible,2021-05-01 00:00:00+00:00,2
5854,bloomington-normal,SUV,2021-05-01 00:00:00+00:00,1
16491,el paso,other,2021-05-01 00:00:00+00:00,8
26428,jacksonville,convertible,2021-05-01 00:00:00+00:00,6
64176,york,SUV,2021-05-01 00:00:00+00:00,2
24665,houston,sedan,2021-05-01 00:00:00+00:00,209
25645,indianapolis,other,2021-05-01 00:00:00+00:00,3
62995,wilmington,van,2021-05-01 00:00:00+00:00,1
17137,eugene,mini-van,2021-05-01 00:00:00+00:00,4
50507,savannah / hinesville,hatchback,2021-05-01 00:00:00+00:00,1
40272,northern WI,sedan,2021-05-01 00:00:00+00:00,4
55679,stillwater,other,2021-05-01 00:00:00+00:00,1
46201,redding,truck,2021-05-01 00:00:00+00:00,38
39005,new orleans,coupe,2021-05-01 00:00:00+00:00,5
24672,houston,truck,2021-05-01 00:00:00+00:00,32
43936,phoenix,wagon,2021-05-01 00:00:00+00:00,4
56078,syracuse,coupe,2021-05-01 00:00:00+00:00,2
39604,norfolk / hampton roads,sedan,2021-05-01 00:00:00+00:00,42
62601,wichita falls,sedan,2021-05-01 00:00:00+00:00,13
26404,jacksonville,SUV,2021-05-01 00:00:00+00:00,25
2810,athens,pickup,2021-05-01 00:00:00+00:00,6
48564,salt lake city,SUV,2021-05-01 00:00:00+00:00,3
58826,twin tiers NY/PA,pickup,2021-05-01 00:00:00+00:00,2
17124,eugene,hatchback,2021-05-01 00:00:00+00:00,13
6241,boston,hatchback,2021-05-01 00:00:00+00:00,23
38980,new orleans,convertible,2021-05-01 00:00:00+00:00,1
40344,northern michigan,coupe,2021-05-01 00:00:00+00:00,1
40165,north platte,other,2021-05-01 00:00:00+00:00,1
15798,eastern kentucky,sedan,2021-05-01 00:00:00+00:00,2
2839,athens,sedan,2021-05-01 00:00:00+00:00,4
50775,scranton / wilkes-barre,coupe,2021-05-01 00:00:00+00:00,3
40333,northern michigan,convertible,2021-05-01 00:00:00+00:00,2
15772,eastern kentucky,pickup,2021-05-01 00:00:00+00:00,3
17171,eugene,pickup,2021-05-01 00:00:00+00:00,33
25777,inland empire,SUV,2021-05-01 00:00:00+00:00,94
24652,houston,other,2021-05-01 00:00:00+00:00,30
40319,northern michigan,SUV,2021-05-01 00:00:00+00:00,5
46325,reno / tahoe,mini-van,2021-05-01 00:00:00+00:00,1
774,albuquerque,coupe,2021-05-01 00:00:00+00:00,6
43932,phoenix,van,2021-05-01 00:00:00+00:00,3
39574,norfolk / hampton roads,pickup,2021-05-01 00:00:00+00:00,8
25670,indianapolis,pickup,2021-05-01 00:00:00+00:00,14
56101,syracuse,hatchback,2021-05-01 00:00:00+00:00,2
50201,sarasota-bradenton,convertible,2021-05-01 00:00:00+00:00,8
16371,el paso,SUV,2021-05-01 00:00:00+00:00,7
58811,twin tiers NY/PA,other,2021-05-01 00:00:00+00:00,1
26454,jacksonville,coupe,2021-05-01 00:00:00+00:00,9
6277,boston,sedan,2021-05-01 00:00:00+00:00,163
38963,new orleans,SUV,2021-05-01 00:00:00+00:00,15
50515,savannah / hinesville,mini-van,2021-05-01 00:00:00+00:00,1
24658,houston,pickup,2021-05-01 00:00:00+00:00,38
50555,savannah / hinesville,pickup,2021-05-01 00:00:00+00:00,1
46329,reno / tahoe,offroad,2021-05-01 00:00:00+00:00,2
6250,boston,mini-van,2021-05-01 00:00:00+00:00,5
25788,inland empire,convertible,2021-05-01 00:00:00+00:00,8
55462,state college,hatchback,2021-05-01 00:00:00+00:00,1
25266,huntsville / decatur,other,2021-05-01 00:00:00+00:00,2
62625,wichita falls,truck,2021-05-01 00:00:00+00:00,1
6202,boone,truck,2021-05-01 00:00:00+00:00,1
16850,erie,SUV,2021-05-01 00:00:00+00:00,3
47699,rockford,mini-van,2021-05-01 00:00:00+00:00,2
39312,new york city,bus,2021-05-01 00:00:00+00:00,9
25348,huntsville / decatur,truck,2021-05-01 00:00:00+00:00,2
2706,athens,convertible,2021-05-01 00:00:00+00:00,1
25093,humboldt county,truck,2021-05-01 00:00:00+00:00,2
25853,inland empire,van,2021-05-01 00:00:00+00:00,3
50430,sarasota-bradenton,wagon,2021-05-01 00:00:00+00:00,3
26029,ithaca,coupe,2021-05-01 00:00:00+00:00,1
50354,sarasota-bradenton,sedan,2021-05-01 00:00:00+00:00,42
25114,huntington-ashland,SUV,2021-05-01 00:00:00+00:00,1
6366,boulder,coupe,2021-05-01 00:00:00+00:00,1
62889,wilmington,other,2021-05-01 00:00:00+00:00,1
55831,stockton,hatchback,2021-05-01 00:00:00+00:00,14
16056,eastern shore,other,2021-05-01 00:00:00+00:00,1
16641,elko,pickup,2021-05-01 00:00:00+00:00,1
39315,new york city,convertible,2021-05-01 00:00:00+00:00,7
55914,stockton,sedan,2021-05-01 00:00:00+00:00,104
46360,reno / tahoe,pickup,2021-05-01 00:00:00+00:00,41
6497,boulder,truck,2021-05-01 00:00:00+00:00,3
39951,north jersey,sedan,2021-05-01 00:00:00+00:00,70
747,albuquerque,bus,2021-05-01 00:00:00+00:00,1
2699,athens,bus,2021-05-01 00:00:00+00:00,1
6392,boulder,hatchback,2021-05-01 00:00:00+00:00,1
39842,north jersey,SUV,2021-05-01 00:00:00+00:00,50
25988,iowa city,van,2021-05-01 00:00:00+00:00,1
39967,north jersey,truck,2021-05-01 00:00:00+00:00,9
55560,statesboro,coupe,2021-05-01 00:00:00+00:00,1
25069,humboldt county,sedan,2021-05-01 00:00:00+00:00,6
50608,savannah / hinesville,truck,2021-05-01 00:00:00+00:00,4
6546,bowling green,SUV,2021-05-01 00:00:00+00:00,1
39994,north jersey,wagon,2021-05-01 00:00:00+00:00,7
50672,scottsbluff / panhandle,sedan,2021-05-01 00:00:00+00:00,2
46344,reno / tahoe,other,2021-05-01 00:00:00+00:00,5
24990,humboldt county,SUV,2021-05-01 00:00:00+00:00,1
16217,eau claire,mini-van,2021-05-01 00:00:00+00:00,1
759,albuquerque,convertible,2021-05-01 00:00:00+00:00,4
58908,tyler / east TX,coupe,2021-05-01 00:00:00+00:00,3
50328,sarasota-bradenton,pickup,2021-05-01 00:00:00+00:00,8
6036,boise,sedan,2021-05-01 00:00:00+00:00,164
25012,humboldt county,hatchback,2021-05-01 00:00:00+00:00,1
16905,erie,hatchback,2021-05-01 00:00:00+00:00,1
39781,north dakota,SUV,2021-05-01 00:00:00+00:00,1
681,albany,truck,2021-05-01 00:00:00+00:00,5
43976,pittsburgh,SUV,2021-05-01 00:00:00+00:00,25
39306,new york city,SUV,2021-05-01 00:00:00+00:00,109
6347,boulder,convertible,2021-05-01 00:00:00+00:00,1
39345,new york city,pickup,2021-05-01 00:00:00+00:00,44
620,albany,pickup,2021-05-01 00:00:00+00:00,14
55937,stockton,truck,2021-05-01 00:00:00+00:00,7
39981,north jersey,van,2021-05-01 00:00:00+00:00,5
2670,ashtabula,wagon,2021-05-01 00:00:00+00:00,1
16207,eau claire,hatchback,2021-05-01 00:00:00+00:00,2
25041,humboldt county,pickup,2021-05-01 00:00:00+00:00,4
26047,ithaca,hatchback,2021-05-01 00:00:00+00:00,3
46392,reno / tahoe,truck,2021-05-01 00:00:00+00:00,9
62675,williamsport,coupe,2021-05-01 00:00:00+00:00,2
6046,boise,truck,2021-05-01 00:00:00+00:00,59
25845,inland empire,truck,2021-05-01 00:00:00+00:00,33
58982,tyler / east TX,pickup,2021-05-01 00:00:00+00:00,5
25136,huntington-ashland,sedan,2021-05-01 00:00:00+00:00,4
64136,yakima,van,2021-05-01 00:00:00+00:00,2
16694,elmira-corning,SUV,2021-05-01 00:00:00+00:00,1
39904,north jersey,mini-van,2021-05-01 00:00:00+00:00,2
25216,huntsville / decatur,coupe,2021-05-01 00:00:00+00:00,3
55584,statesboro,other,2021-05-01 00:00:00+00:00,1
25296,huntsville / decatur,pickup,2021-05-01 00:00:00+00:00,7
16759,elmira-corning,pickup,2021-05-01 00:00:00+00:00,2
651,albany,sedan,2021-05-01 00:00:00+00:00,51
6419,boulder,other,2021-05-01 00:00:00+00:00,1
6106,boone,coupe,2021-05-01 00:00:00+00:00,1
46283,reno / tahoe,convertible,2021-05-01 00:00:00+00:00,5
25237,huntsville / decatur,hatchback,2021-05-01 00:00:00+00:00,1
16739,elmira-corning,other,2021-05-01 00:00:00+00:00,1
39890,north jersey,hatchback,2021-05-01 00:00:00+00:00,7
46376,reno / tahoe,sedan,2021-05-01 00:00:00+00:00,88
55867,stockton,other,2021-05-01 00:00:00+00:00,9
39331,new york city,mini-van,2021-05-01 00:00:00+00:00,17
55596,statesboro,pickup,2021-05-01 00:00:00+00:00,2
25910,iowa city,mini-van,2021-05-01 00:00:00+00:00,1
39874,north jersey,coupe,2021-05-01 00:00:00+00:00,10
16156,eau claire,SUV,2021-05-01 00:00:00+00:00,4
2696,athens,SUV,2021-05-01 00:00:00+00:00,3
50404,sarasota-bradenton,van,2021-05-01 00:00:00+00:00,3
6138,boone,other,2021-05-01 00:00:00+00:00,3
25244,huntsville / decatur,mini-van,2021-05-01 00:00:00+00:00,1
62708,williamsport,other,2021-05-01 00:00:00+00:00,1
16712,elmira-corning,coupe,2021-05-01 00:00:00+00:00,2
44086,pittsburgh,other,2021-05-01 00:00:00+00:00,9
16076,eastern shore,pickup,2021-05-01 00:00:00+00:00,1
39337,new york city,offroad,2021-05-01 00:00:00+00:00,1
58953,tyler / east TX,other,2021-05-01 00:00:00+00:00,1
39320,new york city,coupe,2021-05-01 00:00:00+00:00,32
39936,north jersey,pickup,2021-05-01 00:00:00+00:00,13
6193,boone,sedan,2021-05-01 00:00:00+00:00,2
16106,eastern shore,sedan,2021-05-01 00:00:00+00:00,6
25968,iowa city,sedan,2021-05-01 00:00:00+00:00,2
25861,inland empire,wagon,2021-05-01 00:00:00+00:00,10
6064,boise,wagon,2021-05-01 00:00:00+00:00,9
39921,north jersey,other,2021-05-01 00:00:00+00:00,44
6470,boulder,sedan,2021-05-01 00:00:00+00:00,11
25327,huntsville / decatur,sedan,2021-05-01 00:00:00+00:00,23
44022,pittsburgh,coupe,2021-05-01 00:00:00+00:00,3
39326,new york city,hatchback,2021-05-01 00:00:00+00:00,32
25178,huntsville / decatur,SUV,2021-05-01 00:00:00+00:00,6
16786,elmira-corning,sedan,2021-05-01 00:00:00+00:00,8
39339,new york city,other,2021-05-01 00:00:00+00:00,58
55844,stockton,mini-van,2021-05-01 00:00:00+00:00,1
59144,upper peninsula,sedan,2021-05-01 00:00:00+00:00,2
